business_id,date,code,description
66824,2/1/16,33,"Standard not met. Other Operations: Toxic Items properly stored, labeled, used"
67478,1/5/16,3,Standard not met. Food Protection: Potentially hazardous food - safe temp.
67478,1/5/16,12,"Standard not met. Personnel: Clean clothes, hair restraints"
67478,1/5/16,13,Standard not met. Personnel: Supervision: Person in charge present and demonstrates knowledge of food safety principles
67478,1/15/16,12,"Standard not met. Personnel: Clean clothes, hair restraints"
67478,1/15/16,13,Standard not met. Personnel: Supervision: Person in charge present and demonstrates knowledge of food safety principles
67478,5/18/16,12,"Standard not met. Personnel: Clean clothes, hair restraints"
67478,5/18/16,13,Standard not met. Personnel: Supervision: Person in charge present and demonstrates knowledge of food safety principles
67478,5/18/16,20,"Standard not met. Food Equipment & Utensils: Storage, handling of clean equipment/utensils/single service articles"
67478,5/18/16,26,"Standard not met. Toilet & Handwashing Facilities: Toilet rooms enclosed, self-closing doors, fixtures, good repair, clean, tissue, hand cleansers, sanitary towels/hand-drying devices provided, proper waste receptacles"
67478,6/20/16,12,"Standard not met. Personnel: Clean clothes, hair restraints"
67478,6/20/16,20,"Standard not met. Food Equipment & Utensils: Storage, handling of clean equipment/utensils/single service articles"
67478,6/20/16,26,"Standard not met. Toilet & Handwashing Facilities: Toilet rooms enclosed, self-closing doors, fixtures, good repair, clean, tissue, hand cleansers, sanitary towels/hand-drying devices provided, proper waste receptacles"
67478,6/20/16,34,"Standard not met. Other Operations: Premises main, free of litter, misc. articles, cleaning/maint. equip. properly stored. Authorized personnel rooms clean, lockers provided, located, used."
70927,4/25/16,1,"Standard not met. Food Sources: Source, Records, Condition, Spoilage, Adulterated"
70927,4/25/16,4,Standard not met. Food Protection: Facilities to maintain product temp.
36123,12/18/15,5,Standard not met. Food Protection: Thermometers provided and conspicuous
36123,12/18/15,12,"Standard not met. Personnel: Clean clothes, hair restraints"
36123,6/10/16,4,Standard not met. Food Protection: Facilities to maintain product temp.
36123,6/10/16,11,"Standard not met. Personnel: Hands washed and clean, hygienic practices preventing contamination from hands"
72521,7/30/15,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
72521,2/2/16,11,"Standard not met. Personnel: Hands washed and clean, hygienic practices preventing contamination from hands"
72521,2/2/16,23,"Standard not met. Plumbing: Installed, maintained"
73337,11/6/15,23,"Standard not met. Plumbing: Installed, maintained"
80974,10/27/15,13,Standard not met. Personnel: Supervision: Person in charge present and demonstrates knowledge of food safety principles
80974,10/27/15,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
80974,10/27/15,26,"Standard not met. Toilet & Handwashing Facilities: Toilet rooms enclosed, self-closing doors, fixtures, good repair, clean, tissue, hand cleansers, sanitary towels/hand-drying devices provided, proper waste receptacles"
80974,10/27/15,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
80974,11/9/15,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
80974,3/11/16,4,Standard not met. Food Protection: Facilities to maintain product temp.
80974,3/11/16,12,"Standard not met. Personnel: Clean clothes, hair restraints"
80974,3/11/16,13,Standard not met. Personnel: Supervision: Person in charge present and demonstrates knowledge of food safety principles
46591,2/9/16,12,"Standard not met. Personnel: Clean clothes, hair restraints"
64941,6/27/16,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
64941,6/27/16,23,"Standard not met. Plumbing: Installed, maintained"
75989,1/26/16,13,Standard not met. Personnel: Supervision: Person in charge present and demonstrates knowledge of food safety principles
70243,3/22/16,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
70243,3/22/16,34,"Standard not met. Other Operations: Premises main, free of litter, misc. articles, cleaning/maint. equip. properly stored. Authorized personnel rooms clean, lockers provided, located, used."
67396,1/5/16,12,"Standard not met. Personnel: Clean clothes, hair restraints"
67396,1/5/16,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
67396,1/5/16,33,"Standard not met. Other Operations: Toxic Items properly stored, labeled, used"
67396,7/6/16,5,Standard not met. Food Protection: Thermometers provided and conspicuous
67396,7/6/16,12,"Standard not met. Personnel: Clean clothes, hair restraints"
89822,12/1/15,18,"Standard not met. Food Equipment & Utensils: Wiping cloths clean, use restricted"
89822,5/17/16,6,Standard not met. Food Protection: Potentially hazardous food properly thawed
89822,5/17/16,11,"Standard not met. Personnel: Hands washed and clean, hygienic practices preventing contamination from hands"
89822,5/17/16,13,Standard not met. Personnel: Supervision: Person in charge present and demonstrates knowledge of food safety principles
89822,5/17/16,34,"Standard not met. Other Operations: Premises main, free of litter, misc. articles, cleaning/maint. equip. properly stored. Authorized personnel rooms clean, lockers provided, located, used."
77358,12/29/15,12,"Standard not met. Personnel: Clean clothes, hair restraints"
77358,12/29/15,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
77358,12/29/15,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
77358,12/29/15,33,"Standard not met. Other Operations: Toxic Items properly stored, labeled, used"
77358,6/6/16,12,"Standard not met. Personnel: Clean clothes, hair restraints"
77358,6/22/16,12,"Standard not met. Personnel: Clean clothes, hair restraints"
77358,6/22/16,13,Standard not met. Personnel: Supervision: Person in charge present and demonstrates knowledge of food safety principles
60105,12/29/15,3,Standard not met. Food Protection: Potentially hazardous food - safe temp.
60105,12/29/15,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
60105,12/29/15,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
60105,12/29/15,20,"Standard not met. Food Equipment & Utensils: Storage, handling of clean equipment/utensils/single service articles"
60105,12/29/15,34,"Standard not met. Other Operations: Premises main, free of litter, misc. articles, cleaning/maint. equip. properly stored. Authorized personnel rooms clean, lockers provided, located, used."
60105,6/29/16,11,"Standard not met. Personnel: Hands washed and clean, hygienic practices preventing contamination from hands"
60105,6/29/16,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
60105,6/29/16,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
60105,6/29/16,32,"Standard not met. Lighting: Lighting provided as required, fixtures shielded"
86953,12/29/15,8,"Standard not met. Food Protection: Food Protection - storage, prep, display, service, transp."
86953,6/29/16,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
50640,11/23/15,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
50640,11/23/15,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
50640,11/23/15,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
50640,4/19/16,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
50640,4/19/16,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
50640,4/19/16,20,"Standard not met. Food Equipment & Utensils: Storage, handling of clean equipment/utensils/single service articles"
62161,12/9/15,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
62161,12/9/15,30,"Standard not met. Floors, Walls, Ceilings & Ventilation: Floors constructed, drained, clean, good repair, covering installation, easily cleanable"
62161,6/30/16,4,Standard not met. Food Protection: Facilities to maintain product temp.
62161,6/30/16,5,Standard not met. Food Protection: Thermometers provided and conspicuous
62161,6/30/16,8,"Standard not met. Food Protection: Food Protection - storage, prep, display, service, transp."
62161,6/30/16,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
62161,6/30/16,20,"Standard not met. Food Equipment & Utensils: Storage, handling of clean equipment/utensils/single service articles"
76889,10/15/15,5,Standard not met. Food Protection: Thermometers provided and conspicuous
76889,10/15/15,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
76889,10/15/15,25,"Standard not met. Toilet & Handwashing Facilities: No., conv., designed, installed"
76889,10/15/15,26,"Standard not met. Toilet & Handwashing Facilities: Toilet rooms enclosed, self-closing doors, fixtures, good repair, clean, tissue, hand cleansers, sanitary towels/hand-drying devices provided, proper waste receptacles"
76889,10/15/15,28,"Standard not met. Insect, Rodent, Animal Control: No insects, rodents, birds, turtles, other animals"
76889,10/15/15,30,"Standard not met. Floors, Walls, Ceilings & Ventilation: Floors constructed, drained, clean, good repair, covering installation, easily cleanable"
76889,10/15/15,33,"Standard not met. Other Operations: Toxic Items properly stored, labeled, used"
76889,10/28/15,28,"Standard not met. Insect, Rodent, Animal Control: No insects, rodents, birds, turtles, other animals"
76889,10/28/15,30,"Standard not met. Floors, Walls, Ceilings & Ventilation: Floors constructed, drained, clean, good repair, covering installation, easily cleanable"
76889,10/28/15,33,"Standard not met. Other Operations: Toxic Items properly stored, labeled, used"
76889,11/10/15,30,"Standard not met. Floors, Walls, Ceilings & Ventilation: Floors constructed, drained, clean, good repair, covering installation, easily cleanable"
76889,3/17/16,2,"Standard not met. Food Sources: Container, properly labeled"
76889,3/17/16,8,"Standard not met. Food Protection: Food Protection - storage, prep, display, service, transp."
76889,3/17/16,12,"Standard not met. Personnel: Clean clothes, hair restraints"
76889,3/17/16,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
76889,3/17/16,26,"Standard not met. Toilet & Handwashing Facilities: Toilet rooms enclosed, self-closing doors, fixtures, good repair, clean, tissue, hand cleansers, sanitary towels/hand-drying devices provided, proper waste receptacles"
76889,7/8/16,8,"Standard not met. Food Protection: Food Protection - storage, prep, display, service, transp."
76889,7/8/16,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
76889,7/8/16,26,"Standard not met. Toilet & Handwashing Facilities: Toilet rooms enclosed, self-closing doors, fixtures, good repair, clean, tissue, hand cleansers, sanitary towels/hand-drying devices provided, proper waste receptacles"
76889,7/8/16,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
76889,7/8/16,32,"Standard not met. Lighting: Lighting provided as required, fixtures shielded"
76889,7/8/16,34,"Standard not met. Other Operations: Premises main, free of litter, misc. articles, cleaning/maint. equip. properly stored. Authorized personnel rooms clean, lockers provided, located, used."
79116,1/4/16,1,"Standard not met. Food Sources: Source, Records, Condition, Spoilage, Adulterated"
79116,1/4/16,5,Standard not met. Food Protection: Thermometers provided and conspicuous
79116,1/4/16,8,"Standard not met. Food Protection: Food Protection - storage, prep, display, service, transp."
79116,1/4/16,9,Standard not met. Food Protection: Handling of food (ice) minimized. Dispensing utensils properly stored during use.
79116,1/4/16,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
79116,1/4/16,16,"Standard not met. Food Equipment & Utensils: Dishwashing facilities designed, constructed, maintained, installed, located, operated. Accurate therm., chem. test kits, gauge"
79116,1/4/16,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
79116,1/4/16,21,"Standard not met. Water: Water source, safe, hot & cold"
79116,1/4/16,23,"Standard not met. Plumbing: Installed, maintained"
79116,1/4/16,32,"Standard not met. Lighting: Lighting provided as required, fixtures shielded"
79116,1/15/16,9,Standard not met. Food Protection: Handling of food (ice) minimized. Dispensing utensils properly stored during use.
79116,1/15/16,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
79116,1/15/16,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
79116,1/15/16,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
79116,1/15/16,11,"Standard not met. Personnel: Hands washed and clean, hygienic practices preventing contamination from hands"
79116,2/18/16,1,"Standard not met. Food Sources: Source, Records, Condition, Spoilage, Adulterated"
79116,2/18/16,9,Standard not met. Food Protection: Handling of food (ice) minimized. Dispensing utensils properly stored during use.
79116,2/18/16,11,"Standard not met. Personnel: Hands washed and clean, hygienic practices preventing contamination from hands"
79116,2/18/16,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
79116,2/18/16,18,"Standard not met. Food Equipment & Utensils: Wiping cloths clean, use restricted"
79116,2/18/16,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
79116,2/18/16,20,"Standard not met. Food Equipment & Utensils: Storage, handling of clean equipment/utensils/single service articles"
79116,2/18/16,26,"Standard not met. Toilet & Handwashing Facilities: Toilet rooms enclosed, self-closing doors, fixtures, good repair, clean, tissue, hand cleansers, sanitary towels/hand-drying devices provided, proper waste receptacles"
79116,2/18/16,27,"Standard not met. Garbage Disposal: Containers or receptacles, covered, adequate number, insect/rodent proof, frequency, clean. Outside storage area enclosures properly constructed, clean, controlled incineration."
79116,2/18/16,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
79116,2/18/16,33,"Standard not met. Other Operations: Toxic Items properly stored, labeled, used"
79116,3/7/16,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
79116,3/7/16,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
79116,3/7/16,27,"Standard not met. Garbage Disposal: Containers or receptacles, covered, adequate number, insect/rodent proof, frequency, clean. Outside storage area enclosures properly constructed, clean, controlled incineration."
79116,3/7/16,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
75421,10/19/15,5,Standard not met. Food Protection: Thermometers provided and conspicuous
75421,10/19/15,8,"Standard not met. Food Protection: Food Protection - storage, prep, display, service, transp."
75421,10/19/15,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
75421,10/19/15,29,Standard not met. Outer Openings: Outer openings protected
75421,6/8/16,4,Standard not met. Food Protection: Facilities to maintain product temp.
75421,6/8/16,12,"Standard not met. Personnel: Clean clothes, hair restraints"
75421,6/8/16,13,Standard not met. Personnel: Supervision: Person in charge present and demonstrates knowledge of food safety principles
75421,6/8/16,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
75421,6/8/16,20,"Standard not met. Food Equipment & Utensils: Storage, handling of clean equipment/utensils/single service articles"
75421,6/8/16,27,"Standard not met. Garbage Disposal: Containers or receptacles, covered, adequate number, insect/rodent proof, frequency, clean. Outside storage area enclosures properly constructed, clean, controlled incineration."
75421,6/8/16,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
75421,6/8/16,36,"Standard not met. Conformance With Approved Procedures: Compliance with variance, specialized process, and HACCP plan"
75421,6/20/16,3,Standard not met. Food Protection: Potentially hazardous food - safe temp.
75421,6/20/16,4,Standard not met. Food Protection: Facilities to maintain product temp.
75421,6/20/16,12,"Standard not met. Personnel: Clean clothes, hair restraints"
75421,6/20/16,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
32309,12/18/15,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
32309,12/18/15,26,"Standard not met. Toilet & Handwashing Facilities: Toilet rooms enclosed, self-closing doors, fixtures, good repair, clean, tissue, hand cleansers, sanitary towels/hand-drying devices provided, proper waste receptacles"
32309,5/26/16,16,"Standard not met. Food Equipment & Utensils: Dishwashing facilities designed, constructed, maintained, installed, located, operated. Accurate therm., chem. test kits, gauge"
32309,5/26/16,26,"Standard not met. Toilet & Handwashing Facilities: Toilet rooms enclosed, self-closing doors, fixtures, good repair, clean, tissue, hand cleansers, sanitary towels/hand-drying devices provided, proper waste receptacles"
79542,10/12/15,9,Standard not met. Food Protection: Handling of food (ice) minimized. Dispensing utensils properly stored during use.
55505,12/11/15,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
55505,12/11/15,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
55505,6/27/16,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
55505,6/27/16,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
55505,6/27/16,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
94461,9/9/15,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
94461,9/9/15,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
94461,3/30/16,12,"Standard not met. Personnel: Clean clothes, hair restraints"
60543,8/26/15,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
60543,8/26/15,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
60543,8/26/15,26,"Standard not met. Toilet & Handwashing Facilities: Toilet rooms enclosed, self-closing doors, fixtures, good repair, clean, tissue, hand cleansers, sanitary towels/hand-drying devices provided, proper waste receptacles"
60543,8/26/15,30,"Standard not met. Floors, Walls, Ceilings & Ventilation: Floors constructed, drained, clean, good repair, covering installation, easily cleanable"
60543,4/11/16,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
60543,4/11/16,30,"Standard not met. Floors, Walls, Ceilings & Ventilation: Floors constructed, drained, clean, good repair, covering installation, easily cleanable"
76646,9/28/15,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
76646,6/10/16,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
76646,6/10/16,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
87126,4/1/16,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
87126,4/1/16,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
87126,4/1/16,30,"Standard not met. Floors, Walls, Ceilings & Ventilation: Floors constructed, drained, clean, good repair, covering installation, easily cleanable"
87126,4/1/16,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
87126,4/1/16,32,"Standard not met. Lighting: Lighting provided as required, fixtures shielded"
32405,9/29/15,8,"Standard not met. Food Protection: Food Protection - storage, prep, display, service, transp."
32405,9/29/15,11,"Standard not met. Personnel: Hands washed and clean, hygienic practices preventing contamination from hands"
32405,9/29/15,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
32405,9/29/15,18,"Standard not met. Food Equipment & Utensils: Wiping cloths clean, use restricted"
32405,9/29/15,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
32405,9/29/15,23,"Standard not met. Plumbing: Installed, maintained"
32405,9/29/15,28,"Standard not met. Insect, Rodent, Animal Control: No insects, rodents, birds, turtles, other animals"
32405,10/21/15,8,"Standard not met. Food Protection: Food Protection - storage, prep, display, service, transp."
32405,10/21/15,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
32405,10/21/15,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
32405,10/21/15,30,"Standard not met. Floors, Walls, Ceilings & Ventilation: Floors constructed, drained, clean, good repair, covering installation, easily cleanable"
32405,10/21/15,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
32405,2/18/16,8,"Standard not met. Food Protection: Food Protection - storage, prep, display, service, transp."
32405,2/18/16,13,Standard not met. Personnel: Supervision: Person in charge present and demonstrates knowledge of food safety principles
32405,2/18/16,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
32405,2/18/16,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
32405,2/18/16,27,"Standard not met. Garbage Disposal: Containers or receptacles, covered, adequate number, insect/rodent proof, frequency, clean. Outside storage area enclosures properly constructed, clean, controlled incineration."
32405,3/7/16,8,"Standard not met. Food Protection: Food Protection - storage, prep, display, service, transp."
32405,3/7/16,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
32405,3/7/16,33,"Standard not met. Other Operations: Toxic Items properly stored, labeled, used"
32405,3/8/16,8,"Standard not met. Food Protection: Food Protection - storage, prep, display, service, transp."
32405,3/8/16,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
32405,6/16/16,5,Standard not met. Food Protection: Thermometers provided and conspicuous
32405,6/16/16,12,"Standard not met. Personnel: Clean clothes, hair restraints"
32405,6/16/16,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
32405,6/16/16,17,"Standard not met. Food Equipment & Utensils: Sanitization rinse, temp., conce., exp. time, equip. utensils, sanitized"
32405,6/16/16,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
32405,6/16/16,38,Standard not met. Consumer Advisory: Consumer advisory provided for raw or undercooked food
30819,8/7/15,12,"Standard not met. Personnel: Clean clothes, hair restraints"
30819,1/27/16,12,"Standard not met. Personnel: Clean clothes, hair restraints"
30819,1/27/16,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
30819,7/11/16,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
31099,12/7/15,13,Standard not met. Personnel: Supervision: Person in charge present and demonstrates knowledge of food safety principles
31099,12/7/15,32,"Standard not met. Lighting: Lighting provided as required, fixtures shielded"
31099,6/7/16,11,"Standard not met. Personnel: Hands washed and clean, hygienic practices preventing contamination from hands"
31099,6/7/16,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
31099,6/7/16,23,"Standard not met. Plumbing: Installed, maintained"
31099,6/7/16,26,"Standard not met. Toilet & Handwashing Facilities: Toilet rooms enclosed, self-closing doors, fixtures, good repair, clean, tissue, hand cleansers, sanitary towels/hand-drying devices provided, proper waste receptacles"
32414,11/9/15,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
32414,11/9/15,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
32414,4/22/16,20,"Standard not met. Food Equipment & Utensils: Storage, handling of clean equipment/utensils/single service articles"
35907,10/1/15,23,"Standard not met. Plumbing: Installed, maintained"
35907,10/1/15,26,"Standard not met. Toilet & Handwashing Facilities: Toilet rooms enclosed, self-closing doors, fixtures, good repair, clean, tissue, hand cleansers, sanitary towels/hand-drying devices provided, proper waste receptacles"
40357,3/1/16,12,"Standard not met. Personnel: Clean clothes, hair restraints"
40357,3/1/16,22,Standard not met. Sewage: Sewage and waste disposal
62344,8/25/15,12,"Standard not met. Personnel: Clean clothes, hair restraints"
62344,8/25/15,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
62344,8/25/15,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
62344,8/25/15,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
62344,3/3/16,13,Standard not met. Personnel: Supervision: Person in charge present and demonstrates knowledge of food safety principles
62344,3/3/16,30,"Standard not met. Floors, Walls, Ceilings & Ventilation: Floors constructed, drained, clean, good repair, covering installation, easily cleanable"
62344,3/16/16,30,"Standard not met. Floors, Walls, Ceilings & Ventilation: Floors constructed, drained, clean, good repair, covering installation, easily cleanable"
75825,11/10/15,12,"Standard not met. Personnel: Clean clothes, hair restraints"
75825,11/10/15,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
75825,11/10/15,20,"Standard not met. Food Equipment & Utensils: Storage, handling of clean equipment/utensils/single service articles"
75825,4/12/16,12,"Standard not met. Personnel: Clean clothes, hair restraints"
75825,4/12/16,13,Standard not met. Personnel: Supervision: Person in charge present and demonstrates knowledge of food safety principles
52291,10/1/15,12,"Standard not met. Personnel: Clean clothes, hair restraints"
52291,10/1/15,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
52291,2/9/16,12,"Standard not met. Personnel: Clean clothes, hair restraints"
52291,2/9/16,13,Standard not met. Personnel: Supervision: Person in charge present and demonstrates knowledge of food safety principles
52291,2/17/16,5,Standard not met. Food Protection: Thermometers provided and conspicuous
52291,2/17/16,12,"Standard not met. Personnel: Clean clothes, hair restraints"
52291,2/17/16,20,"Standard not met. Food Equipment & Utensils: Storage, handling of clean equipment/utensils/single service articles"
52291,2/17/16,34,"Standard not met. Other Operations: Premises main, free of litter, misc. articles, cleaning/maint. equip. properly stored. Authorized personnel rooms clean, lockers provided, located, used."
32409,7/30/15,8,"Standard not met. Food Protection: Food Protection - storage, prep, display, service, transp."
32409,7/30/15,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
32409,7/30/15,20,"Standard not met. Food Equipment & Utensils: Storage, handling of clean equipment/utensils/single service articles"
32409,2/3/16,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
72676,11/13/15,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
72676,11/13/15,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
72676,11/13/15,30,"Standard not met. Floors, Walls, Ceilings & Ventilation: Floors constructed, drained, clean, good repair, covering installation, easily cleanable"
72676,4/27/16,1,"Standard not met. Food Sources: Source, Records, Condition, Spoilage, Adulterated"
72676,4/27/16,2,"Standard not met. Food Sources: Container, properly labeled"
72676,4/27/16,9,Standard not met. Food Protection: Handling of food (ice) minimized. Dispensing utensils properly stored during use.
72676,4/27/16,12,"Standard not met. Personnel: Clean clothes, hair restraints"
72676,4/27/16,18,"Standard not met. Food Equipment & Utensils: Wiping cloths clean, use restricted"
72676,4/27/16,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
72676,4/27/16,20,"Standard not met. Food Equipment & Utensils: Storage, handling of clean equipment/utensils/single service articles"
72676,4/27/16,30,"Standard not met. Floors, Walls, Ceilings & Ventilation: Floors constructed, drained, clean, good repair, covering installation, easily cleanable"
